Id,LotFrontage,LotArea,BldgType,OverallQual,OverallCond,FullBath,HalfBath,TotRmsAbvGrd,YearBuilt,TotalBsmtSF,BedroomAbvGr,Heating,CentralAir,GrLivArea,PoolArea,YrSold,SalePrice
8629,,13360,1Fam,7,5,2,1,7,1982,530,3,GasA,Y,1358,0,2010,190372.003125309
8630,68,6371,TwnhsE,4,9,2,0,6,1977,1386,3,GasA,Y,1665,0,2007,174663.815900597
8631,,10421,Duplex,8,5,0,0,7,1957,1058,3,GasA,Y,1894,0,2009,179715.72107758
8632,65,11333,1Fam,4,7,2,1,8,2005,1337,4,GasA,Y,1176,0,2007,142397.372061518
8633,,9158,1Fam,6,5,2,0,6,1998,1362,3,GasA,Y,1470,0,2010,217289.885108086
8634,60,7200,1Fam,6,5,2,0,6,1999,894,1,Wall,Y,1664,0,2008,168203.228746375
8635,,11694,Twnhs,5,5,2,1,6,1948,672,3,GasA,Y,1060,0,2007,137401.420172705
8636,53,11600,1Fam,6,5,1,0,5,1998,816,2,GasA,Y,2392,0,2007,162867.729432473
8637,60,9600,Duplex,4,5,2,0,7,1934,660,2,GasA,Y,1724,0,2007,79176.4221708327
8638,69,9017,1Fam,5,5,2,1,9,1971,1868,4,GasA,Y,1277,0,2010,187146.975051636
8639,69,6930,TwnhsE,8,6,2,0,3,1957,721,3,GasA,Y,2110,0,2008,249323.479755155
8640,24,8750,1Fam,6,4,1,0,4,1969,965,4,GasA,Y,2080,0,2008,129605.688444562
8641,78,12438,1Fam,4,7,2,0,7,2005,925,2,GasA,Y,1635,0,2006,146378.533882187
8642,95,11616,1Fam,8,5,2,0,7,1959,928,3,GasA,Y,1092,0,2007,179177.101876624
8643,65,10624,1Fam,6,5,1,1,6,2002,1489,3,GasA,Y,1386,0,2010,212800.278326277
8644,,10200,1Fam,7,5,2,0,8,1987,1152,3,GasA,Y,996,0,2007,171075.636371953
8645,,10463,2fmCon,5,5,2,0,5,1999,1126,2,GasA,Y,1601,0,2006,202709.754488128
8646,49,9920,1Fam,7,5,2,0,5,1993,384,4,GasA,Y,1092,0,2006,145927.670550697
8647,74,3922,1Fam,8,5,1,0,8,1977,689,3,GasA,Y,2473,0,2006,252302.659019842
8648,90,9000,1Fam,7,5,1,1,5,1940,1686,3,GasA,Y,1812,0,2007,211527.935629031
8649,82,6371,1Fam,6,5,2,0,6,2006,1208,6,GasA,Y,3194,0,2008,202828.539349814
8650,,7200,1Fam,5,5,2,0,6,1991,1391,4,GasA,Y,902,0,2009,134852.174052717
8651,78,13286,1Fam,5,8,3,0,8,1963,880,3,GasA,Y,1601,0,2010,183633.800973488
8652,60,11214,1Fam,7,7,1,0,8,1922,1264,4,GasA,N,2291,0,2006,192973.132331397
8653,21,11394,1Fam,8,5,1,0,7,1959,860,4,GasA,Y,1478,0,2009,191139.896576905
8654,105,10448,1Fam,6,7,1,0,6,2003,2223,2,GasA,Y,1960,0,2007,228424.787519312
8655,24,8899,1Fam,9,5,2,1,5,1967,1626,2,GasA,Y,1535,0,2006,230970.876783464
8656,92,11478,1Fam,8,5,2,0,7,1974,1470,3,GasA,N,1555,0,2009,224965.595436502
8657,80,9600,1Fam,5,5,2,1,8,1972,1291,2,GasA,Y,1567,0,2010,148321.807648423
8658,41,12456,1Fam,5,6,1,1,5,1918,864,4,GasA,Y,1155,0,2006,91822.0451838761
8659,78,8777,1Fam,7,6,2,1,6,2004,1010,3,GasA,N,2134,0,2007,193042.536387667
8660,40,11317,1Fam,7,5,1,0,5,1957,1097,2,GasA,Y,1670,0,2008,177302.409743368
8661,80,9920,TwnhsE,4,5,1,0,10,1998,912,3,GasA,Y,2715,0,2006,208388.27349959
8662,,14154,1Fam,6,7,1,1,6,1930,847,3,GasA,Y,990,0,2009,158056.808740921
8663,60,12150,1Fam,8,7,2,1,9,1940,1258,3,GasA,Y,1306,0,2008,199917.957291808
8664,,7200,1Fam,5,5,1,1,5,1971,680,3,GasA,Y,902,0,2006,110819.664926191
8665,65,11210,Twnhs,6,5,1,0,6,2001,483,3,GasA,Y,1125,0,2009,152893.494581742
8666,,4435,1Fam,6,5,3,0,6,1969,1156,3,GasA,Y,1040,0,2008,154496.512030046
8667,,7920,TwnhsE,5,6,1,0,7,2004,1440,2,Grav,Y,999,0,2007,162097.997741227
8668,,7590,1Fam,8,5,2,0,7,2009,0,2,GasA,Y,1652,0,2006,235785.168840776
8669,74,11194,1Fam,6,6,1,0,6,2006,798,2,GasA,Y,1701,0,2006,160469.187787772
8670,72,7540,1Fam,3,6,1,0,5,1976,684,3,GasA,Y,2046,0,2009,150935.537775858
8671,,24090,TwnhsE,5,6,1,0,6,1962,832,3,GasA,N,1481,0,2009,110299.057220855
8672,,8791,1Fam,6,5,2,0,6,1976,776,3,GasA,Y,1375,0,2006,177310.902068346
8673,60,53504,1Fam,4,4,2,1,7,1910,965,1,GasA,N,1567,0,2010,169999.379557557
8674,70,8475,1Fam,6,5,2,1,5,1966,684,3,GasA,Y,1632,0,2008,151730.597993468
8675,68,14191,1Fam,4,5,1,0,4,2007,990,2,GasA,Y,1652,0,2009,158044.647238619
8676,120,11049,1Fam,8,5,1,0,7,1972,970,3,GasA,Y,1496,0,2008,186801.708721305
8677,,7340,1Fam,7,5,1,0,6,1977,864,3,GasA,Y,1481,0,2009,215634.228556637
8678,,10175,TwnhsE,7,6,2,0,6,2007,970,3,GasA,Y,1629,0,2008,219356.673237289
8679,60,8593,1Fam,6,5,2,0,6,1963,1234,3,GasW,Y,943,0,2009,131088.506348453
8680,140,11606,1Fam,8,6,1,0,7,1971,1484,3,GasA,Y,1728,0,2006,233691.833663956
8681,60,10500,1Fam,5,4,2,0,4,2006,1368,3,GasA,N,1839,0,2008,186382.737876527
8682,,9920,Duplex,5,6,1,0,9,1968,1314,3,GasA,Y,1118,0,2008,172955.517783262
8683,40,7200,1Fam,6,5,2,0,10,1900,1728,3,GasA,Y,2002,0,2010,161040.182334266
8684,34,9750,1Fam,6,5,2,0,7,2007,1109,3,GasA,N,1080,0,2010,148650.627661635
8685,109,9590,1Fam,9,5,2,1,8,1950,866,2,GasA,Y,767,0,2010,200034.505412883
8686,72,4274,1Fam,8,7,3,0,4,1959,1258,2,GasA,Y,1644,0,2007,213473.819280834
8687,80,9196,1Fam,9,5,2,0,7,1988,1416,3,GasA,Y,1412,0,2006,268192.121841512
8688,,10480,1Fam,10,5,2,0,5,1969,864,4,GasA,N,988,0,2008,203166.360202032
8689,70,8450,1Fam,4,6,2,0,5,1997,798,2,GasA,Y,2198,0,2007,188005.163775655
8690,74,9317,1Fam,4,5,1,1,8,1996,1494,3,GasA,Y,1040,0,2006,169883.084399548
8691,92,8777,Duplex,5,5,1,0,7,1977,1572,3,GasA,Y,1432,0,2010,172779.537922402
8692,83,11600,1Fam,6,5,1,0,10,2005,1362,4,GasA,Y,964,0,2006,178321.00044543
8693,99,31770,2fmCon,8,6,1,0,7,1993,683,3,GasA,Y,971,0,2007,189251.194859027
8694,,7658,TwnhsE,5,5,2,1,8,1921,637,3,GasA,Y,864,0,2006,101087.227327924
8695,79,21000,1Fam,5,5,1,0,7,2004,1094,4,GasA,Y,1595,0,2007,184939.144323826
8696,60,8160,1Fam,7,7,1,1,4,2004,1190,2,Grav,Y,902,0,2010,164765.907765393
8697,122,9100,1Fam,5,5,2,1,9,1939,1368,3,GasA,Y,1716,0,2007,143305.940557162
8698,30,50271,1Fam,8,4,2,0,10,1915,1726,2,GasA,Y,894,0,2006,305814.318726254
8699,72,5600,1Fam,6,6,2,1,12,2003,983,1,GasA,Y,1602,0,2006,146409.32821554
8700,86,4500,1Fam,6,5,1,0,5,2006,912,2,GasA,Y,907,0,2010,135281.592209725
8701,80,5062,1Fam,7,5,2,1,6,1953,1052,2,GasA,Y,1792,0,2009,181395.962114823
8702,50,26178,1Fam,7,5,1,0,6,2001,0,3,GasA,Y,747,0,2010,139031.268576571
8703,,10400,1Fam,5,5,1,0,6,2007,1373,2,GasA,Y,1422,0,2008,200124.004247287
8704,38,6120,1Fam,10,5,2,1,4,2004,1470,3,GasA,N,1029,0,2009,261885.736626572
8705,70,8846,1Fam,7,5,1,1,5,1961,864,3,GasA,Y,2229,0,2009,252893.142433469
8706,,11404,1Fam,5,4,1,0,8,1977,764,3,GasA,Y,1604,0,2009,84034.3929454071
8707,,11600,1Fam,6,5,2,1,7,2004,1616,3,GasA,Y,1232,0,2006,171333.106588254
8708,50,9600,1Fam,5,5,1,0,10,1977,649,2,GasA,Y,1400,0,2008,137866.958937168
8709,99,10004,1Fam,8,5,2,0,6,2007,546,3,GasA,Y,1225,0,2009,218052.761362213
8710,70,10320,1Fam,5,5,2,0,10,1980,1494,3,GasA,Y,1324,0,2009,181759.735761718
8711,72,10197,1Fam,6,5,2,1,6,2005,1470,3,GasA,Y,784,0,2006,150905.696992573
8712,67,11210,1Fam,7,5,2,1,6,1976,1728,3,GasA,Y,1656,0,2009,244169.084700261
8713,60,13518,1Fam,7,5,2,0,6,1998,716,4,GasA,Y,1291,0,2006,196410.708433858
8714,50,13891,1Fam,5,5,2,0,5,1997,1024,2,GasA,Y,1851,0,2006,189821.11980218
8715,,7200,Duplex,5,5,2,0,6,2006,953,3,GasA,Y,1456,0,2009,174778.002661948
8716,90,9248,1Fam,6,7,1,0,6,1976,1113,3,GasA,Y,1494,0,2007,191752.39491214
8717,,9750,1Fam,7,5,1,0,7,1900,1392,2,GasA,Y,1032,0,2008,149742.457387605
8718,99,11645,1Fam,8,5,2,0,7,1972,1632,2,GasA,Y,948,0,2009,250078.414358094
8719,85,11249,1Fam,6,6,2,0,6,1964,796,2,GasA,Y,1969,0,2009,166752.15444003
8720,59,6792,2fmCon,5,5,1,0,5,1922,3094,3,GasA,Y,1347,0,2008,139508.131756704
8721,75,7892,1Fam,7,6,2,0,5,1993,1362,3,GasA,Y,1375,0,2008,175450.199520599
8722,70,10800,1Fam,7,5,1,0,6,2005,876,2,GasA,Y,935,0,2007,166239.20431754
8723,73,8405,1Fam,5,5,2,0,14,1964,1517,3,GasA,Y,1392,0,2008,163467.804244626
8724,79,5063,1Fam,4,7,2,0,11,2008,1554,3,GasA,Y,1719,0,2009,227908.949426979
8725,76,8530,1Fam,7,7,1,0,8,1900,1502,4,GasA,Y,1360,0,2008,176198.827967657
8726,85,8963,1Fam,7,6,1,0,4,1974,1424,4,GasA,N,981,0,2010,152680.303429811
8727,100,12354,1Fam,6,6,2,0,6,1923,783,3,GasA,Y,1301,0,2010,146002.702488011
8728,70,9018,1Fam,5,7,1,1,5,2005,928,3,GasA,Y,1217,0,2006,139873.582095645
8729,83,7301,1Fam,4,4,2,1,6,1971,1204,3,GasA,Y,1370,0,2010,149706.777018649
8730,35,11787,Duplex,6,5,2,0,6,2003,600,1,GasA,Y,1077,0,2006,119283.75311046
8731,85,8004,1Fam,6,7,1,1,8,1967,0,1,GasA,Y,1216,0,2007,112376.18380775
8732,73,7332,1Fam,7,5,2,1,10,1948,1541,3,GasA,Y,784,0,2006,176162.480135788
8733,24,8125,1Fam,6,4,2,0,6,1918,832,3,GasA,Y,1555,0,2008,136370.963446038
8734,65,7200,1Fam,7,6,2,1,7,2006,999,3,GasA,Y,1656,0,2009,197907.076304751
8735,21,12224,1Fam,4,7,1,0,4,1992,1235,2,GasA,Y,2243,0,2008,166551.592395959
8736,75,5825,1Fam,8,5,1,0,8,1957,1800,3,GasA,Y,1065,0,2008,201541.650380582
8737,68,5100,1Fam,8,9,2,1,4,1997,988,4,GasA,Y,1097,0,2010,193269.331141852
8738,49,10134,1Fam,4,6,2,1,9,1999,1582,2,GasA,Y,2230,0,2010,176472.185956174
8739,58,1680,1Fam,9,8,2,0,6,1960,938,2,GasA,Y,2240,0,2010,304284.691569397
8740,40,9120,1Fam,4,5,1,0,8,2005,1234,3,GasA,Y,1728,0,2007,149663.201546054
8741,174,14442,1Fam,10,5,2,1,6,2003,1266,3,GasA,Y,1244,0,2006,198429.454559475
8742,97,14226,1Fam,5,7,2,0,8,1969,1650,3,GasA,Y,1968,0,2008,202910.172636479
8743,72,3922,1Fam,6,5,1,0,7,1999,1057,2,GasA,Y,1710,0,2006,188023.476401036
8744,41,5000,1Fam,5,5,2,0,10,1991,1107,4,GasA,Y,1125,0,2008,117855.508747527
8745,,2522,1Fam,5,5,2,0,7,1982,845,3,GasA,Y,1317,0,2009,109786.47496627
8746,85,3182,1Fam,6,6,1,1,7,1932,702,3,GasA,Y,1635,0,2007,134691.505542201
8747,80,16635,1Fam,6,5,1,1,5,1940,1349,4,GasA,Y,1867,0,2007,186346.51401295
8748,76,115149,Twnhs,5,7,2,1,8,1910,728,3,GasA,Y,2418,0,2010,206268.585138588
8749,73,6000,2fmCon,6,5,2,0,6,1953,520,3,GasA,Y,1792,0,2009,84489.2999341349
8750,93,10410,Duplex,7,6,1,0,9,2004,528,2,GasA,Y,1163,0,2007,151520.745794565
8751,65,14000,1Fam,6,5,2,1,7,1971,1452,3,GasA,Y,1199,0,2010,159656.749768601
8752,54,7134,1Fam,5,6,1,0,4,1977,1156,2,GasA,Y,1216,0,2007,143742.102676586
8753,50,17120,1Fam,7,7,2,0,4,1910,1235,3,GasA,Y,1140,0,2007,140888.710103948
8754,65,11287,1Fam,7,6,2,1,3,2007,1142,4,GasA,Y,1720,0,2008,241459.18166474
8755,60,7200,1Fam,4,8,1,1,5,1962,856,4,GasA,Y,1721,0,2007,163070.72827503
8756,24,8100,1Fam,6,5,2,0,4,1959,636,2,GasA,Y,1625,0,2009,140952.567726835
8757,116,9549,1Fam,8,8,2,1,6,2005,848,3,GasA,Y,2126,0,2006,262187.897569508
8758,70,9830,1Fam,7,5,2,0,5,1915,1107,2,GasA,Y,918,0,2009,150901.526804696
8759,63,9920,1Fam,7,4,1,0,7,1921,1026,3,GasA,Y,778,0,2009,126346.862397098
8760,82,11050,1Fam,5,5,2,0,8,1999,716,3,GasA,Y,1717,0,2007,144375.033718386
8761,70,25000,1Fam,5,5,2,1,7,2000,1777,3,GasA,Y,1603,0,2009,177620.286817156
8762,75,8012,1Fam,5,8,1,0,6,1925,768,2,GasA,Y,3608,0,2007,259220.141187447
8763,80,8520,1Fam,6,8,2,0,9,2007,918,2,GasA,Y,1620,0,2008,205148.163473978
8764,,12416,TwnhsE,4,5,1,1,6,1921,804,3,GasA,Y,1982,0,2009,136303.228612005
8765,61,3604,1Fam,8,5,2,0,7,1998,684,8,GasA,N,1920,0,2008,180950.098108171
8766,85,9950,1Fam,5,5,1,1,6,1965,888,2,GasA,Y,1561,0,2009,143748.571730042
8767,62,12677,1Fam,7,5,1,1,6,1998,612,3,GasA,N,1339,0,2010,163243.345040799
8768,66,10355,1Fam,9,5,1,0,8,1993,1623,3,GasA,N,864,0,2006,238654.007079547
8769,50,13688,1Fam,5,5,2,1,8,1904,702,4,GasA,Y,2019,0,2010,193590.052734436
8770,59,16033,1Fam,8,7,1,2,6,1968,1092,3,GasA,Y,1358,0,2008,235118.988389362
8771,,10480,1Fam,7,6,1,1,6,1950,713,3,GasA,Y,1362,0,2009,170361.329614655
8772,24,9600,1Fam,7,5,2,1,6,1968,1120,3,GasA,Y,1128,0,2008,143068.10110461
8773,76,9416,Twnhs,6,6,2,0,5,1992,1860,3,GasA,Y,1470,0,2009,168203.528625547
8774,80,7153,Duplex,5,5,2,1,7,1942,955,1,GasA,Y,1742,0,2008,140863.617512436
8775,,4438,1Fam,4,5,1,0,6,1970,1391,4,GasA,Y,1120,0,2008,109337.383530715
8776,21,9591,1Fam,5,6,2,1,7,1970,1302,3,GasA,Y,1561,0,2010,151012.335896857
8777,98,11070,1Fam,7,5,2,1,8,1968,728,4,GasA,Y,1308,0,2008,172775.006097771
8778,64,9600,1Fam,5,5,0,0,5,2007,1682,2,GasA,N,1479,0,2010,161823.707499591
8779,,8400,1Fam,6,5,1,0,7,1937,1584,3,GasA,Y,1788,0,2007,179500.366455765
8780,75,3230,1Fam,6,7,2,0,6,1962,1092,2,GasA,Y,2320,0,2007,172359.539470486
8781,92,8546,1Fam,7,5,3,0,10,1979,1112,3,GasA,Y,1464,0,2008,169417.647977115
8782,67,7892,1Fam,6,6,2,0,6,2000,1568,2,GasA,Y,988,0,2007,206086.453058499
8783,55,8198,1Fam,5,5,1,1,6,1952,960,3,GasA,Y,1959,0,2006,148560.514775675
8784,,9672,1Fam,6,5,2,0,5,1997,528,4,GasA,Y,2113,0,2008,204861.537204336
8785,105,10011,1Fam,5,5,1,0,6,2007,982,2,GasA,Y,1829,0,2008,169529.207431602
8786,75,7711,1Fam,5,5,2,1,7,2005,798,3,GasA,Y,1430,0,2009,206818.909912344
8787,,8925,TwnhsE,5,7,1,0,7,2003,1200,3,GasA,Y,1872,0,2010,209971.895731091
8788,52,9906,1Fam,5,7,1,0,8,1937,982,2,GasA,Y,1576,0,2006,156389.236086933
8789,,10667,1Fam,9,7,1,0,5,2004,950,3,GasA,Y,1316,0,2007,194046.873330746
8790,60,10594,1Fam,6,7,1,0,6,1965,948,3,GasA,Y,1340,0,2008,170240.386867561
8791,,5350,1Fam,5,8,1,0,5,2002,1593,3,GasA,Y,2730,0,2009,226973.525824789
8792,78,12327,1Fam,4,5,2,0,7,1982,1470,2,GasA,Y,2078,0,2008,190236.837456946
8793,70,5825,1Fam,5,5,1,1,6,1946,0,5,GasA,Y,2643,0,2009,139085.363216187
8794,70,9200,1Fam,6,6,1,1,5,1994,588,3,GasA,Y,1052,0,2008,137905.655216693
8795,100,5790,1Fam,7,3,1,1,6,1970,1196,0,GasA,Y,1489,0,2006,188540.47971473
8796,,10463,1Fam,7,5,1,1,8,1928,1560,3,GasA,Y,948,0,2009,173451.759226759
8797,34,6000,1Fam,6,6,1,1,6,1958,1100,2,GasA,N,1552,0,2008,145718.936934922
8798,60,4274,1Fam,6,6,1,0,7,1978,1258,4,GasA,Y,1710,0,2008,219272.184501844
8799,80,11838,TwnhsE,7,5,1,0,4,1959,982,3,GasA,Y,1663,0,2008,153678.5569776
8800,98,12464,1Fam,6,5,2,0,7,1998,864,3,GasA,Y,1679,0,2009,188684.13983868
8801,52,9135,Duplex,7,7,1,0,8,1959,1090,4,GasW,Y,894,0,2007,150833.244791888
8802,90,7301,1Fam,6,5,1,0,5,2008,1372,3,GasA,Y,1344,0,2006,175280.180533737
8803,60,17503,1Fam,8,5,2,0,7,2005,1976,2,GasA,Y,1626,0,2006,319152.904180217
8804,24,10264,Duplex,8,5,2,0,6,1918,1656,3,GasA,Y,1818,0,2008,186307.437078011
8805,70,13517,2fmCon,6,7,2,1,10,2005,1266,3,GasA,Y,1437,0,2007,202603.854545324
8806,75,4400,1Fam,4,6,2,1,4,1955,780,2,GasA,Y,901,0,2008,132364.260530395
8807,53,13159,1Fam,8,6,2,1,9,2009,672,3,GasA,Y,860,0,2007,206131.851913631
8808,110,5350,1Fam,7,5,2,1,9,1936,1533,3,GasA,Y,1680,0,2009,162197.970106665
8809,70,8750,1Fam,5,5,2,0,10,1900,0,3,GasA,Y,864,0,2006,76195.5499534615
8810,70,15523,1Fam,5,5,1,0,6,1982,0,4,GasA,Y,1340,0,2008,91131.6823969003
8811,93,9900,Twnhs,5,5,2,0,6,1920,672,3,GasA,Y,1092,0,2006,112318.067481722
8812,65,11625,TwnhsE,8,8,2,1,7,1995,1199,3,GasA,Y,630,0,2007,203373.460565462
8813,100,14145,1Fam,1,5,2,1,7,2003,0,3,GasA,Y,999,0,2006,131277.782391814
8814,,9196,1Fam,6,5,2,1,6,2000,912,3,GasA,Y,987,0,2010,161689.048697313
8815,64,13400,1Fam,7,7,1,0,7,1950,918,3,GasA,Y,1564,0,2009,164709.860874824
8816,,9187,1Fam,6,6,1,0,7,1880,1436,3,GasA,Y,1268,0,2008,144527.131441411
8817,21,8750,1Fam,7,5,2,1,7,1950,689,2,GasA,Y,1428,0,2009,134915.722059772
8818,108,5600,1Fam,7,5,3,0,8,1996,1479,4,GasA,Y,1456,0,2007,154986.287298785
8819,55,34650,1Fam,8,6,1,0,7,1967,0,4,GasA,N,1742,0,2006,213983.519288369
8820,95,10200,1Fam,4,5,1,0,7,1953,840,2,GasA,Y,1768,0,2008,137775.907379198
8821,50,7750,1Fam,8,5,2,0,6,1922,644,4,GasA,Y,2320,0,2008,244741.143845623
8822,53,7018,1Fam,7,5,2,0,7,1967,1164,3,GasA,Y,1732,0,2007,164257.611471148
8823,128,7875,1Fam,6,5,2,0,6,1998,982,4,GasA,Y,789,0,2010,136616.537117881
8824,50,9672,TwnhsE,4,6,2,0,4,1998,883,4,GasA,Y,1634,0,2008,180086.380767246
8825,48,9464,1Fam,7,7,2,0,6,1988,1008,3,GasA,N,1680,0,2010,183616.498067706
8826,,8100,1Fam,6,5,2,0,5,1996,1240,3,GasA,Y,1125,0,2008,153276.27400323
8827,59,12702,Duplex,6,5,2,0,8,1958,1468,2,GasA,Y,1365,0,2006,150655.088004203
8828,75,6780,TwnhsE,8,7,2,1,5,1966,1838,2,GasA,Y,1800,0,2006,267616.12892675
8829,74,5100,1Fam,9,5,2,1,8,1958,1440,4,GasA,N,1453,0,2007,234842.696406227
8830,43,11248,1Fam,7,8,2,1,5,1961,894,3,GasA,Y,864,0,2008,148433.21213902
8831,32,7244,1Fam,6,5,1,1,6,1966,923,2,GasA,Y,1535,0,2008,132395.504306156
8832,54,7861,1Fam,9,5,2,0,6,1968,864,3,GasA,Y,848,0,2008,205920.517299458
8833,60,7446,2fmCon,4,5,2,0,6,1985,540,2,GasA,Y,1095,0,2008,91776.6654556653
8834,50,14977,1Fam,7,5,1,1,5,1995,848,2,Grav,Y,1040,0,2007,141846.452245285
8835,59,11443,1Fam,6,5,1,0,6,2003,1262,3,GasA,Y,1301,0,2008,128674.809438739
8836,,8400,1Fam,6,5,2,1,7,1981,1728,2,GasA,Y,3608,0,2007,253401.696975835
8837,,11764,Duplex,6,8,2,0,6,1960,1144,3,GasA,Y,848,0,2008,127197.998978585
8838,84,4224,1Fam,6,5,2,0,8,1925,756,2,GasA,N,1100,0,2010,128356.054629406
8839,85,15660,1Fam,8,5,1,1,9,1966,1563,4,GasA,N,2374,0,2007,286774.480670521
8840,92,12046,1Fam,8,6,2,0,6,1953,585,4,GasA,Y,1779,0,2009,213719.909755633
8841,72,11096,Twnhs,4,6,2,0,6,1968,1064,4,GasA,Y,2296,0,2007,146340.904950617
8842,79,12182,1Fam,5,6,2,1,6,1985,1142,4,GasA,Y,864,0,2009,99838.9785401651
8843,90,12342,1Fam,7,5,2,1,8,1958,1210,3,GasW,Y,924,0,2007,147455.266846144
8844,95,21695,1Fam,5,5,1,1,4,1960,1728,2,GasA,Y,1430,0,2006,194388.032472602
8845,87,15576,TwnhsE,6,5,2,0,6,1919,718,2,GasA,Y,1241,0,2006,112290.903519228
8846,75,10237,Duplex,5,8,1,1,5,1968,1021,3,GasA,Y,1473,0,2007,160737.840068754
8847,50,14191,1Fam,7,5,1,0,7,1998,1494,4,GasA,Y,2402,648,2009,294739.247475962
8848,44,9120,1Fam,4,5,2,0,7,2007,1063,3,GasA,Y,1680,0,2009,181071.903313903
8849,86,8200,1Fam,6,5,2,0,4,2008,0,6,GasA,Y,864,0,2010,136761.820565492
8850,120,3951,1Fam,7,5,2,0,7,1977,1188,2,GasA,Y,1663,0,2007,161086.641478615
8851,66,10927,1Fam,7,5,2,1,5,1973,1088,3,GasA,Y,1960,0,2009,213165.807334707
8852,54,9100,1Fam,5,4,1,1,6,1920,1649,1,GasA,Y,1367,0,2007,181983.457011772
8853,60,7340,1Fam,5,6,2,1,6,1970,864,3,GasA,Y,1894,0,2008,181853.757446467
8854,52,9100,2fmCon,7,6,2,0,6,2006,1056,3,GasA,Y,1212,0,2007,201419.353529011
8855,54,10800,1Fam,5,5,2,1,8,1906,1582,4,GasA,Y,1442,0,2007,136061.696565761
8856,,15576,2fmCon,6,5,1,1,7,1908,440,3,GasA,Y,1886,0,2006,155077.517418529
8857,,10010,TwnhsE,5,5,2,1,7,1954,1092,3,GasA,Y,2090,0,2006,165080.362351891
8858,80,9320,Twnhs,4,3,1,1,6,1910,1008,4,GasA,Y,1915,0,2008,98070.2795255813
8859,85,5925,2fmCon,3,6,2,1,8,1980,1362,3,GasA,Y,2062,0,2010,188247.296350374
8860,51,6120,Twnhs,5,5,2,0,6,1994,816,4,GasA,Y,2097,0,2007,178408.685372396
8861,52,11302,1Fam,6,5,1,0,8,1980,723,3,GasA,Y,2207,0,2008,138226.339737259
8862,70,10011,1Fam,5,9,2,0,6,2008,861,3,GasA,Y,1940,0,2009,217313.095151298
8863,50,4590,1Fam,3,6,2,0,6,1999,992,2,GasA,Y,1668,0,2007,163315.940292625
8864,64,14850,1Fam,5,5,1,0,6,1988,1057,4,GasA,Y,1056,0,2007,148895.386668599
8865,75,6120,1Fam,9,5,2,1,6,1954,848,2,GasA,Y,1276,0,2009,228574.012544147
8866,76,7892,TwnhsE,7,5,1,0,6,1950,1489,3,GasA,Y,1003,0,2010,147189.556685992
8867,120,15138,1Fam,5,6,1,0,7,1993,1425,3,GasA,Y,1732,0,2009,231634.741280358
8868,55,11333,1Fam,6,5,2,1,7,2007,1092,3,GasA,N,988,0,2007,138624.977891643
8869,70,9549,1Fam,6,5,2,0,7,2006,967,3,GasA,N,1559,0,2006,185043.207398275
8870,43,10530,1Fam,10,5,1,0,7,2000,975,3,GasA,Y,1728,0,2006,236526.972188983
8871,,7018,1Fam,5,6,1,0,6,1970,1184,2,GasA,Y,1525,0,2009,146879.5921462
8872,87,11988,1Fam,5,5,1,0,5,1995,861,4,GasA,Y,1656,0,2009,188602.986085038
8873,24,40094,Duplex,6,6,1,1,7,1996,1057,3,GasA,Y,1349,0,2010,149568.67247996
8874,60,7875,1Fam,6,5,1,0,6,1956,813,4,GasA,Y,1826,0,2006,149526.932327006
8875,118,3600,1Fam,7,6,2,0,8,1958,756,4,GasA,Y,2554,0,2009,167919.596044466
8876,85,9900,1Fam,10,5,2,0,8,1950,1561,3,GasA,Y,3222,0,2006,367271.373659659
8877,99,7200,1Fam,6,7,1,0,8,2004,2121,2,GasA,Y,1494,0,2007,213352.449013167
8878,50,4426,1Fam,5,5,2,1,5,2005,784,3,GasA,Y,1203,0,2007,168054.082295473
8879,60,9525,1Fam,5,5,1,1,6,1906,1064,4,GasA,Y,1235,0,2007,126421.075803814
8880,50,8070,1Fam,5,6,1,1,10,1940,641,4,GasA,Y,1067,0,2006,101915.831566016
8881,66,14230,1Fam,5,5,2,0,9,2001,1337,2,GasA,Y,1217,0,2008,175618.195735056
8882,,10778,1Fam,7,7,2,0,8,1972,1063,2,GasA,Y,1235,0,2006,178010.501700809
8883,75,9873,TwnhsE,6,6,1,1,8,2005,1195,3,GasA,Y,2418,0,2006,232184.809217951
8884,70,14115,1Fam,6,7,1,0,10,1992,660,3,GasA,Y,2945,0,2006,232505.110923607
8885,,8593,1Fam,6,5,1,0,8,1996,0,3,GasA,Y,1456,0,2010,147834.390271019
8886,70,10200,1Fam,5,7,1,0,5,1919,967,4,GasA,Y,3493,0,2007,202783.849343921
8887,48,15426,1Fam,6,6,1,0,8,1995,630,3,GasA,Y,1349,0,2009,159204.412778508
8888,70,11341,1Fam,10,3,2,0,5,1977,1029,3,GasA,Y,1670,0,2008,211608.215719713
8889,66,8244,1Fam,7,2,2,1,6,2005,485,3,GasA,Y,1056,0,2007,142237.084507389
8890,60,9531,1Fam,6,6,1,1,5,1957,1276,4,GasA,Y,864,0,2008,136739.182248647
8891,45,9250,1Fam,7,5,1,0,6,1906,1092,3,GasA,Y,747,0,2008,158515.846268171
8892,,9100,Duplex,6,5,1,0,5,1997,876,1,GasA,Y,1474,648,2008,165155.599839424
8893,24,8462,1Fam,5,5,2,1,9,1968,1726,3,GasA,Y,2358,0,2008,186828.989786718
